tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
9606	Homo sapiens	2796	0	live	GNRH1	GNRH, GRH, LHRH, LNRH	gonadotropin releasing hormone 1	progonadoliberin-1|GnRH-associated peptide 1|gonadotropin-releasing hormone 1 (luteinizing-releasing hormone)|leuteinizing-releasing hormone|luliberin I|prolactin release-inhibiting factor	8p21.2	8	NC_000008.11	25419258	25425040	minus	3	152760	
10090	Mus musculus	14313	0	live	Fst	FS	follistatin	follistatin|activin-binding protein	13 D2.2	13	NC_000079.7	114588798	114595522	minus	6		
9606	Homo sapiens	6505	0	live	SLC1A1	DCBXA, EAAC1, EAAT3, SCZD18, hEAAC1	solute carrier family 1 member 1	excitatory amino acid transporter 3|excitatory amino acid carrier 1|neuronal and epithelial glutamate transporter|sodium-dependent glutamate/aspartate transporter 3|solute carrier family 1 (neuronal/epithelial high affinity glutamate transporter, system Xag), member 1	9p24.2	9	NC_000009.12	4490468	4587469	plus	15	133550	
9606	Homo sapiens	51341	0	live	ZBTB7A	FBI-1, FBI1, LRF, MNDLFH, TIP21, ZBTB7, ZNF857A, pokemon	zinc finger and BTB domain containing 7A	zinc finger and BTB domain-containing protein 7A|HIV-1 1st-binding protein 1|HIV-1 inducer of short transcripts binding protein|POK erythroid myeloid ontogenic factor|POZ and Krueppel erythroid myeloid ontogenic factor|TTF-I-interacting peptide 21|factor binding IST protein 1|factor that binds to inducer of short transcripts protein 1|leukemia/lymphoma-related factor|lymphoma related factor|pokemon 1|zinc finger and BTB domain containing 7A, HIV-1 inducer of short transcripts binding protein|zinc finger protein 857A	19p13.3	19	NC_000019.10	4043303	4066899	minus	6	605878	
10116	Rattus norvegicus	171104	0	live	Gper1	GPR41, Gper, Gpr30	G protein-coupled estrogen receptor 1	G-protein coupled estrogen receptor 1|G-protein coupled receptor 30|G-protein coupled receptor 41|chemoattractant receptor-like 2|chemokine receptor-like 2|mER|membrane estrogen receptor	12q11	12	NC_051347.1	15217217	15222679	minus	2		
10090	Mus musculus	26362	0	live	Axl	Ark, Tyro7, Ufo	AXL receptor tyrosine kinase	tyrosine-protein kinase receptor UFO|adhesion-related kinase|ufo oncogene homolog	7 14.02 cM	7	NC_000073.7	25455925	25488502	minus	20		
9606	Homo sapiens	79602	0	live	ADIPOR2	ACDCR2, PAQR2	adiponectin receptor 2	adiponectin receptor protein 2|progestin and adipoQ receptor family member 2|progestin and adipoQ receptor family member II	12p13.33	12	NC_000012.12	1691070	1788674	plus	12	607946	
10090	Mus musculus	18975	0	live	Polg	PolgA	polymerase (DNA directed), gamma	DNA polymerase subunit gamma-1|DNA polymerase gamma subunit 1 (Mitochondrial DNA polymerase catalytic subunit) (PolG-alpha)|Pol gamma|mitochondrial DNA polymerase catalytic subunit|mitochondrial DNA polymerase gamma|mitochondrial polymerase gamma|polG-alpha|polymerase, gamma	7 D2	7	NC_000073.7	79095979	79117659	minus	26		
10090	Mus musculus	16866	0	live	Lhb	Gm29035, LH, LH-B, LSH-B, LSH-beta	luteinizing hormone beta	lutropin subunit beta|leutropin|luteinizing hormone subunit beta|lutropin beta chain	7 29.3 cM	7	NC_000073.7	45070370	45071278	plus	3		
10116	Rattus norvegicus	29141	0	live	Gal	Galn	galanin and GMAP prepropeptide	galanin peptides|galanin prepropeptide|galanin/GMAP prepropeptide	1q42	1	NC_051336.1	200650439	200655302	minus	6		
9606	Homo sapiens	8714	0	live	ABCC3	ABC31, EST90757, MLP2, MOAT-D, MRP3, cMOAT2	ATP binding cassette subfamily C member 3	ATP-binding cassette sub-family C member 3|ATP-binding cassette, sub-family C (CFTR/MRP), member 3|canalicular multispecific organic anion transporter 2|canicular multispecific organic anion transporter|multi-specific organic anion transporter D|multidrug resistance associated protein|multidrug resistance-associated protein 3	17q21.33	17	NC_000017.11	50634881	50692253	plus	31	604323	
10116	Rattus norvegicus	85431	0	live	Nox4		NADPH oxidase 4	NADPH oxidase 4|kidney oxidase-1|kidney superoxide-producing NADPH oxidase|kox-1	1q32	1	NC_051336.1	140900886	141078844	plus	20		
9606	Homo sapiens	2488	0	live	FSHB	HH24	follicle stimulating hormone subunit beta	follitropin subunit beta|FSH-B|FSH-beta|follicle stimulating hormone beta subunit|follicle stimulating hormone, beta polypeptide|follitropin, beta chain	11p14.1	11	NC_000011.10	30231014	30235194	plus	3	136530	
9606	Homo sapiens	153090	0	live	DAB2IP	AF9Q34, AIP-1, AIP1, DIP1/2	DAB2 interacting protein	disabled homolog 2-interacting protein|ASK-interacting protein 1|ASK1-interacting protein 1|DAB2 interaction protein|DOC-2/DAB2 interactive protein|nGAP-like protein	9q33.2	9	NC_000009.12	121567074	121785530	plus	18	609205	
9606	Homo sapiens	494335	0	live	MIR423	MIRN423, hsa-mir-423, mir-423	microRNA 423		17q11.2	17	NC_000017.11	30117079	30117172	plus	1		
10090	Mus musculus	26927	0	live	Foxl2	BPES, PINTO, Pfrk	forkhead box L2	forkhead box protein L2|P-Frk|pituitary forkhead factor|putative transcription factor foxl2	9 E3.3	9	NC_000075.7	98837660	98840179	plus	1		
10090	Mus musculus	11464	0	live	Actc1	Actc-1	actin, alpha, cardiac muscle 1	actin, alpha cardiac muscle 1|actin alpha cardiac|alpha-cardiac actin|alphac-actin	2 57.55 cM	2	NC_000068.8	113877763	113883356	minus	7		
10090	Mus musculus	12400	0	live	Cbfb	PEA2, PEBP2b, Pebp2, Pebpb2	core binding factor beta	core-binding factor subunit beta|CBF-beta|PEA2-beta|PEBP2-beta|SL3-3 enhancer factor 1 subunit beta|SL3/AKV core-binding factor beta subunit|polyomavirus enhancer-binding protein 2 beta subunit	8 53.04 cM	8	NC_000074.7	105897306	105944621	plus	6		
10090	Mus musculus	330953	0	live	Hcn4	Bcng3, Hcn3	hyperpolarization-activated, cyclic nucleotide-gated K+ 4	potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 4|brain cyclic nucleotide-gated channel 3|hyperpolarization-activated, cyclic nucleotide-gated K+ 3	9 B	9	NC_000075.7	58730232	58770458	plus	8		
9606	Homo sapiens	6822	0	live	SULT2A1	DHEA-ST, DHEA-ST8, DHEAS, HST, ST2, ST2A1, ST2A3, STD, SULT2A3, hSTa	sulfotransferase family 2A member 1	sulfotransferase 2A1|alcohol/hydroxysteroid sulfotransferase|bile-salt sulfotranasferase 2A1|sulfotransferase family, cytosolic, 2A, dehydroepiandrosterone (DHEA)-preferring, member 1	19q13.33	19	NC_000019.10	47870467	47886315	minus	6	125263	
10090	Mus musculus	13078	0	live	Cyp1b1	CP1B, CYPIB1, P4501b1	cytochrome P450, family 1, subfamily b, polypeptide 1	cytochrome P450 1B1|cytochrome P450, 1b1, benz[a]anthracene inducible|cytochrome P450CMEF|cytochrome P450EF|hydroperoxy icosatetraenoate dehydratase	17 E3	17	NC_000083.7	80014369	80022490	minus	3		
10090	Mus musculus	20606	0	live	Sstr2	SRIF-1, SS2R, SSTR-2, Smstr-2, Smstr2, sst2	somatostatin receptor 2	somatostatin receptor type 2	11 79.05 cM	11	NC_000077.7	113510153	113516854	plus	2		
10116	Rattus norvegicus	24506	0	live	Ins2	CP-II	insulin 2	insulin-2|C-peptide	1q41	1	NC_051336.1	197843277	197992522	minus	53		
10116	Rattus norvegicus	25106	0	live	Rgn	GNL, Rc, Reguc	regucalcin	regucalcin|SMP-30|gluconolactonase|regucalcin (senescence marker protein-30)|senescence marker protein 30	Xq11	X	NC_051356.1	1619030	1634456	minus	7		
9606	Homo sapiens	10645	0	live	CAMKK2	CAMKK, CAMKKB	calcium/calmodulin dependent protein kinase kinase 2	calcium/calmodulin-dependent protein kinase kinase 2|CAMKK beta protein|caM-KK 2|caM-KK beta|caM-kinase kinase 2|caM-kinase kinase beta|calcium/calmodulin-dependent protein kinase beta|calcium/calmodulin-dependent protein kinase kinase 2, beta	12q24.31	12	NC_000012.12	121237692	121297819	minus	20	615002	
9606	Homo sapiens	4534	0	live	MTM1	CNM, CNMX, MTMX, XLMTM	myotubularin 1	myotubularin|phosphatidylinositol-3,5-bisphosphate 3-phosphatase|phosphatidylinositol-3-phosphate phosphatase	Xq28	X	NC_000023.11	150562653	150673143	plus	19	300415	
9606	Homo sapiens	3972	0	live	LHB	CGB4, HH23, LSH-B, LSH-beta	luteinizing hormone subunit beta	lutropin subunit beta|interstitial cell stimulating hormone, beta chain|luteinizing hormone beta polypeptide|luteinizing hormone beta subunit|lutropin beta chain	19q13.33	19	NC_000019.10	49015980	49019498	minus	2	152780	
10090	Mus musculus	12176	0	live	Bnip3	Nip3	BCL2/adenovirus E1B interacting protein 3	BCL2/adenovirus E1B 19 kDa protein-interacting protein 3|BCL2/adenovirus E1B 19 kDa-interacting protein 1, NIP3|BCL2/adenovirus E1B 19kDa-interacting protein 1, NIP3|BCL2/adenovirus E1B interacting protein 1, NIP3	7 F4	7	NC_000073.7	138492565	138511235	minus	6		
10090	Mus musculus	114229	0	live	Kiss1r	Gpr54, KiSS-1, kiSS-1R	KISS1 receptor	kiSS-1 receptor|G-protein coupled receptor 54|G-protein coupled receptor OT7T175|kisspeptins receptor|metastin receptor|orphan G protein-coupled receptor 54	10 C1	10	NC_000076.7	79752786	79759922	plus	6		
10090	Mus musculus	171209	0	live	Asic3	Accn3, DRASIC, SLNAC1, TNAC1	acid-sensing (proton-gated) ion channel 3	acid-sensing ion channel 3|amiloride-sensitive cation channel 3|dorsal root ASIC	5 A3	5	NC_000071.7	24618449	24622836	plus	10		
10116	Rattus norvegicus	25083	0	live	Adra2a	CA2-47, RATRG20, RG20	adrenoceptor alpha 2A	alpha-2A adrenergic receptor|adrenergic receptor, alpha 2a|adrenergic, alpha-2A-, receptor|alpha-2A adrenoceptor|alpha-2A adrenoreceptor|alpha-2AAR|alpha-2D adrenergic receptor	1q55	1	NC_051336.1	253061480	253064280	plus	1		
10090	Mus musculus	17329	0	live	Cxcl9	CMK, Mig, MuMIG, Scyb9, crg-10	chemokine (C-X-C motif) ligand 9	C-X-C motif chemokine 9|M119|gamma interferon-induced monokine|monokine induced by gamma interferon|monokine induced by interferon-gamma|protein m119|small inducible cytokine B subfamily (Cys-X-Cys), member 9|small-inducible cytokine B9	5 46.51 cM	5	NC_000071.7	92469190	92475938	minus	4		
10116	Rattus norvegicus	25690	0	live	Ahr		aryl hydrocarbon receptor	aryl hydrocarbon receptor|ah receptor	6q16	6	NC_051341.1	52234089	52271568	minus	11		
10090	Mus musculus	13074	0	live	Cyp17a1	Cyp17, p450c17	cytochrome P450, family 17, subfamily a, polypeptide 1	steroid 17-alpha-hydroxylase/17,20 lyase|17-alpha-hydroxyprogesterone aldolase|CYPXVII|cytochrome P450 17A1|cytochrome P450, 17|cytochrome P450, 17a1|cytochrome P450-C17|cytochrome P450c17|steroid 17-alpha hydroxylase|steroid 17-alpha-monooxygenase	19 38.97 cM	19	NC_000085.7	46655604	46661439	minus	8		
10090	Mus musculus	14672	0	live	Gna11	Dsk7, E430025L19, Hg1k, g alpha-11	guanine nucleotide binding protein, alpha 11	guanine nucleotide-binding protein subunit alpha-11|G-protein subunit alpha-11|heterotrimeric guanine nucleotide-binding protein 1k	10 39.72 cM	10	NC_000076.7	81364558	81380996	minus	7		
10090	Mus musculus	17194	0	live	Mbl1	MBL-A, MBP-A, S-MBP	mannose-binding lectin (protein A) 1	mannose-binding protein A|mannan-binding protein|mannose binding lectin (A)|mannose binding lectin, serum (A)|ra-reactive factor polysaccharide-binding component p28B|raRF p28B	14 22.36 cM	14	NC_000080.7	40873413	40885861	plus	6		
10090	Mus musculus	232333	0	live	Slc6a1	A730043E01, GABATHG, GABATR, GAT-1, Gabt, Gabt1, Gat1, XT-1, Xtrp1	solute carrier family 6 (neurotransmitter transporter, GABA), member 1	sodium- and chloride-dependent GABA transporter 1|gamma-aminobutyric acid (GABA-A) transporter 1|solute carrier family 6 member 1	6 E3	6	NC_000072.7	114259735	114294491	plus	16		
10116	Rattus norvegicus	171384	0	live	Trpm8	CMR1	transient receptor potential cation channel, subfamily M, member 8	transient receptor potential cation channel subfamily M member 8|cold menthol receptor 1	9q35	9	NC_051344.1	88897039	88990167	plus	27		
10116	Rattus norvegicus	29358	0	live	Npy1r	NPY-1	neuropeptide Y receptor Y1	neuropeptide Y receptor type 1|FC5|NPY1-R|Neuropepetide Y1 Receptor|neuropeptide Y1 receptor	16p14	16	NC_051351.1	23037788	23047330	minus	4		
10090	Mus musculus	15874	0	live	Iapp	DAP	islet amyloid polypeptide	islet amyloid polypeptide|amylin|diabetes-associated peptide	6 73.81 cM	6	NC_000072.7	142244151	142249546	plus	3		
10090	Mus musculus	16876	0	live	Lhx9	3110009O07Rik, LH2B	LIM homeobox protein 9	LIM/homeobox protein Lhx9	1 E4	1	NC_000067.7	138752924	138776577	minus	11		
9606	Homo sapiens	1528	0	live	CYB5A	CYB5, MCB5, METAG	cytochrome b5 type A	cytochrome b5|cytochrome b5 type A (microsomal)|epididymis secretory sperm binding protein|type 1 cyt-b5	18q22.3	18	NC_000018.10	74250846	74291963	minus	6	613218	
10090	Mus musculus	207911	0	live	Mchr1	Gpr24, Mch1r	melanin-concentrating hormone receptor 1	melanin-concentrating hormone receptor 1|G protein coupled receptor 24|Gpr24-9 protein coupled receptor|MCH receptor 1|MCHR|SLC-1|somatostatin receptor-like protein	15 E1	15	NC_000081.7	81119700	81123165	plus	2		
9606	Homo sapiens	221037	0	live	JMJD1C	KDM3C, TRIP-8, TRIP8	jumonji domain containing 1C	probable JmjC domain-containing histone demethylation protein 2C|TR-interacting protein 8|thyroid hormone receptor interactor 8|thyroid receptor-interacting protein 8	10q21.3	10	NC_000010.11	63167225	63521890	minus	33	604503	
10090	Mus musculus	21899	0	live	Tlr6		toll-like receptor 6	toll-like receptor 6	5 33.54 cM	5	NC_000071.7	65109379	65128387	minus	5		
9606	Homo sapiens	10057	0	live	ABCC5	ABC33, EST277145, MOAT-C, MOATC, MRP5, SMRP, pABC11	ATP binding cassette subfamily C member 5	ATP-binding cassette sub-family C member 5|ATP-binding cassette, sub-family C (CFTR/MRP), member 5|canalicular multispecific organic anion transporter C|multi-specific organic anion transporter C|multidrug resistance-associated protein 5	3q27.1	3	NC_000003.12	183919934	184017884	minus	34	605251	
10116	Rattus norvegicus	25550	0	live	Slc1a1	Eaac1, Eaat3, REAAC1	solute carrier family 1 member 1	excitatory amino acid transporter 3|Solute carrier family 1 A1 (brain glutamate transporter)|excitatory amino-acid carrier 1|sodium-dependent glutamate/aspartate transporter 3|solute carrier family 1 (neuronal/epithelial high affinity glutamate transporter, system Xag), member 1	1q52	1	NC_051336.1	226549932	226631925	plus	12		
10116	Rattus norvegicus	25549	0	live	Slc18a2	MNAT, VMAT-2, VMAT2	solute carrier family 18 member A2	synaptic vesicular amine transporter|Solute carrier family 18 A2 (vesicular monoamine transporter 2)|VAT2|monoamine transporter|solute carrier family 18 (vesicular monoamine transporter), member 2|solute carrier family 18 (vesicular monoamine), member 2|solute carrier family 18 member 2|vesicular amine transporter 2	1q55	1	NC_051336.1	258413748	258449143	plus	16		
10116	Rattus norvegicus	25717	0	live	Tgfb3	TGF-B3	transforming growth factor, beta 3	transforming growth factor beta-3 proprotein|TGF-beta-3	6q31	6	NC_051341.1	105704058	105726661	minus	8		
9606	Homo sapiens	53905	0	live	DUOX1	LNOX1, NOXEF1, THOX1	dual oxidase 1	dual oxidase 1|NADPH thyroid oxidase 1|flavoprotein NADPH oxidase|large NOX 1|long NOX 1|nicotinamide adenine dinucleotide phosphate oxidase|thyroid oxidase 1	15q21.1	15	NC_000015.10	45129994	45165574	plus	34	606758	
10116	Rattus norvegicus	501099	0	live	Srf	RGD1559787	serum response factor	serum response factor|serum response factor (c-fos serum response element-binding transcription factor)	9q12	9	NC_051344.1	14426453	14435734	plus	7		
10116	Rattus norvegicus	25443	0	live	Fgf10	FGF-10, Fgf5a	fibroblast growth factor 10	fibroblast growth factor 10|fibroblast growth factor 5a	2q15	2	NC_051337.1	50801897	50875428	plus	3		
10116	Rattus norvegicus	25027	0	live	Slc16a1	MCT1, RATMCT1, RNMCT1	solute carrier family 16 member 1	monocarboxylate transporter 1|MCT 1|solute carrier 16 (monocarboxylic acid transporter), member 1|solute carrier family 16 (monocarboxylate transporter), member 1|solute carrier family 16 (monocarboxylic acid transporters), member 1|solute carrier family 16, member 1 (monocarboxylic acid transporter 1)	2q34	2	NC_051337.1	192123755	192144617	plus	6		
10116	Rattus norvegicus	25117	0	live	Hsd11b2		hydroxysteroid 11-beta dehydrogenase 2	11-beta-hydroxysteroid dehydrogenase type 2|11-DH2|11-beta-HSD2|Hydroxysteroid dehydrogenase, 11 beta type 2|NAD-dependent 11-beta-hydroxysteroid dehydrogenase|corticosteroid 11-beta-dehydrogenase isozyme 2	19q12	19	NC_051354.1	33397656	33402899	plus	5		
10116	Rattus norvegicus	57027	0	live	Adam17	TACE	ADAM metallopeptidase domain 17	disintegrin and metalloproteinase domain-containing protein 17|ADAM 17|TNF-alpha convertase|TNF-alpha-converting enzyme|a disintegrin and metallopeptidase domain 17|a disintegrin and metalloprotease domain 17|a disintegrin and metalloproteinase domain 17 (tumor necrosis factor, alpha, converting enzyme)	6q16	6	NC_051341.1	40872936	40920700	minus	19		
9606	Homo sapiens	26136	0	live	TES	TESSS-2, TES	testin LIM domain protein	testin|testis derived transcript (3 LIM domains)	7q31.2	7	NC_000007.14	116210539	116258783	plus	8	606085	
9606	Homo sapiens	474	0	live	ATOH1	ATH1, DFNA89, HATH1, MATH-1, bHLHa14	atonal bHLH transcription factor 1	transcription factor ATOH1|atonal homolog 1|atonal homolog bHLH transcription factor 1|basic helix-loop-helix family member a14|class A basic helix-loop-helix protein 14|helix-loop-helix protein hATH-1|protein atonal homolog 1	4q22.2	4	NC_000004.12	93828753	93830964	plus	1	601461	
9606	Homo sapiens	55366	0	live	LGR4	BNMD17, DPSL, GPR48	leucine rich repeat containing G protein-coupled receptor 4	leucine-rich repeat-containing G-protein coupled receptor 4|G protein-coupled receptor 48	11p14.1	11	NC_000011.10	27365961	27472790	minus	18	606666	
9606	Homo sapiens	5825	0	live	ABCD3	ABC43, CBAS5, PMP70, PXMP1, ZWS2	ATP binding cassette subfamily D member 3	ATP-binding cassette sub-family D member 3|70 kDa peroxisomal membrane protein|ATP-binding cassette, sub-family D (ALD), member 3|Peroxisomal membrane protein-1 (70kD)|dJ824O18.1 (ATP-binding cassette, sub-family D (ALD), member 3 (PMP70, PXMP1))|peroxisomal membrane protein 1 (70kD, Zellweger syndrome)|peroxisomal membrane protein 70 kDa	1p21.3	1	NC_000001.11	94385131	94518663	plus	29	170995	
9606	Homo sapiens	84735	0	live	CNDP1	CN1, CPGL2, HsT2308	carnosine dipeptidase 1	beta-Ala-His dipeptidase|CNDP dipeptidase 1|carnosinase 1|carnosine dipeptidase 1 (metallopeptidase M20 family)|glutamate carboxypeptidase-like protein 2|serum carnosinase	18q22.3	18	NC_000018.10	74534500	74587212	plus	12	609064	
10090	Mus musculus	18181	0	live	Nrf1	D6Ertd415e	nuclear respiratory factor 1	nuclear respiratory factor 1|NRF-1|alpha palindromic-binding protein|alpha-pal	6 12.47 cM	6	NC_000072.7	30047984	30153462	plus	19		
10090	Mus musculus	17189	0	live	Mb		myoglobin	myoglobin	15 36.36 cM	15	NC_000081.7	76899687	76934868	minus	5		
10116	Rattus norvegicus	25700	0	live	Ide	INSDEGM	insulin degrading enzyme	insulin-degrading enzyme|insulin protease|insulinase|insulysin	1q53	1	NC_051336.1	235002984	235102448	minus	28		
9606	Homo sapiens	28999	0	live	KLF15	KKLF	KLF transcription factor 15	Krueppel-like factor 15|Kruppel like factor 15|kidney-enriched Kruppel-like factor|kidney-enriched krueppel-like factor	3q21.3	3	NC_000003.12	126288125	126357408	minus	8	606465	
9606	Homo sapiens	2797	0	live	GNRH2	GnRH-II, LH-RHII	gonadotropin releasing hormone 2	progonadoliberin-2|GnRH-associated peptide 2|GnRH-associated peptide II|Gonadoliberin II|Gonadoliberin-2|luliberin II|luteinizing hormone-releasing hormone II|progonadoliberin II	20p13	20	NC_000020.11	3043622	3045747	plus	4	602352	
9606	Homo sapiens	114907	0	live	FBXO32	Fbx32, MAFbx	F-box protein 32	F-box only protein 32|atrogin 1|muscle atrophy F-box protein	8q24.13	8	NC_000008.11	123497889	123541206	minus	9	606604	
10116	Rattus norvegicus	25146	0	live	Cyp17a1	Cyp17	cytochrome P450, family 17, subfamily a, polypeptide 1	steroid 17-alpha-hydroxylase/17,20 lyase|17-alpha-hydroxyprogesterone aldolase|CYPXVII|Cytochrome P450, subfamily XVII|P450-C17|P45017alpha|P450c17|cytochrome P450 17A1|cytochrome P450, subfamily 17|cytochrome P450-C17|cytochrome P450c17|steroid 17-alpha-monooxygenase	1q54	1	NC_051336.1	245535462	245543148	minus	9		
10090	Mus musculus	239273	0	live	Abcc4	ABCC4-N1, D630049P08Rik, MOATB, MRP4	ATP-binding cassette, sub-family C (CFTR/MRP), member 4	ATP-binding cassette sub-family C member 4|multidrug resistance-associated protein 4	14 E4	14	NC_000080.7	118720104	118945475	minus	34		
9913	Bos taurus	281239	0	live	IGF1	IGF-1, IGF-I	insulin like growth factor 1	insulin-like growth factor I|class 1 insulin-like growth factor I preproprotein|insulin growth factor-1|insulin-like growth factor 1 (somatomedin C)|insulin-like growth factor I (somatomedin C)|prepro-IGF-I|somatomedin		5	NC_037332.1	66185922	66264134	minus	7		
10090	Mus musculus	20229	0	live	Sat1	SSAT, Sat	spermidine/spermine N1-acetyl transferase 1	diamine acetyltransferase 1|SSAT-1|polyamine N-acetyltransferase 1|putrescine acetyltransferase|spermidine/spermine N(1)-acetyltransferase 1	X 72.38 cM	X	NC_000086.8	153996122	153999445	minus	7		
10090	Mus musculus	19220	0	live	Ptgfr	PGF, fp	prostaglandin F receptor	prostaglandin F2-alpha receptor|PGF receptor|PGF2-alpha receptor|prostaglandin F2alpha receptor|prostanoid FP receptor	3 76.96 cM	3	NC_000069.7	151504247	151543165	minus	3		
10090	Mus musculus	13046	0	live	Celf1	1600010O03Rik, Brunol2, CUG-BP, CUG-BP1, CUGBP, Cugbp1, D2Wsu101e, HNAB50, NAB50	CUGBP, Elav-like family member 1	CUGBP Elav-like family member 1|50 kDa nuclear polyadenylated RNA-binding protein|CELF-1|CUG triplet repeat RNA-binding protein 1|CUG-BP- and ETR-3-like factor 1|EDEN-BP homolog|RNA-binding protein BRUNOL-2|brain protein F41|bruno-like protein 2|deadenylation factor CUG-BP|deadenylation factor EDEN-BP|embryo deadenylation element-binding protein homolog	2 50.44 cM	2	NC_000068.8	90770604	90849842	plus	17		
10116	Rattus norvegicus	89804	0	live	Tek	Tie-2, Tie2	TEK receptor tyrosine kinase	angiopoietin-1 receptor|TEK tyrosine kinase, endothelial|endothelial-specific receptor tyrosine kinase|tyrosine kinases that contain immunoglobulin-like loops and epidermal growth factor-similar domains 2	5q33	5	NC_051340.1	109607077	109733805	plus	23		
10116	Rattus norvegicus	25560	0	live	Abcc9	Sur2	ATP binding cassette subfamily C member 9	ATP-binding cassette sub-family C member 9|ATP-binding cassette transporter sub-family C member 9|ATP-binding cassette, sub-family C (CFTR/MRP), member 9|ATP-binding cassette, sub-family C, member 9-like|ATP-binding cassette, subfamily C (CFTR/MRP), member 9|Sulfonylurea receptor 2	4q44	4	NC_051339.1	175531854	175655849	minus	44		
10116	Rattus norvegicus	24684	0	live	Prlr	RATPRLR	prolactin receptor	prolactin receptor|PRL-R|lactogen receptor	2q16	2	NC_051337.1	59134147	59324719	plus	15		
10116	Rattus norvegicus	108348108	0	live	Hspa1b	HSP70, HSP70-1, HSP70.1, HSP70.2, Hsp70-2, Hsp72, Hspa2	heat shock protein family A (Hsp70) member 1B	heat shock 70 kDa protein 1B|Heat shock 70 kDa protein 2|heat shock 70 kDa protein 1|heat shock 70 kDa protein 1A/1B|heat shock 70kD protein 1B|heat shock protein 1B|heat shock protein 70	20p12	20	NC_051355.1	3870765	3873221	plus	1		
10116	Rattus norvegicus	65054	0	live	Aqp9		aquaporin 9	aquaporin-9|AQP-9|aquaglyceroporin-9|neutral solute channel aquaporin 9	8q24	8	NC_051343.1	71797231	71837485	minus	12		
10090	Mus musculus	75788	0	live	Smurf1	4930431E10Rik, mKIAA1625	SMAD specific E3 ubiquitin protein ligase 1	E3 ubiquitin-protein ligase SMURF1|HECT-type E3 ubiquitin transferase SMURF1|Smad ubiquitination regulatory factor 1	5 G2	5	NC_000071.7	144813305	144902657	minus	19		
10116	Rattus norvegicus	65129	0	live	Cldn1		claudin 1	claudin-1	11q22	11	NC_051346.1	74421569	74436728	plus	4		
10090	Mus musculus	60596	0	live	Gucy1a1	1200016O07Rik, GCS-alpha-1, GCS-alpha-3, Gucy1a3, sGC-alpha1	guanylate cyclase 1, soluble, alpha 1	guanylate cyclase soluble subunit alpha-1|guanylate cyclase 1, soluble, alpha 3|guanylate cyclase soluble subunit alpha-3|soluble guanylate cyclase large subunit	3 E3	3	NC_000069.7	81999734	82053253	minus	11		
10116	Rattus norvegicus	100314237	0	live	Mir126b	Mir126, Mir126a, rno-mir-126, rno-mir-126a	microRNA 126b	microRNA 126|microRNA mir-126|microRNA mir-126a	3p13	3	NC_051338.1	9415087	9415159	plus	1		
10116	Rattus norvegicus	29733	0	live	S1pr1	Edg1	sphingosine-1-phosphate receptor 1	sphingosine 1-phosphate receptor 1|EDG1 (Edg1)|S1P receptor 1|S1P receptor Edg-1|S1P1|endothelial differentiation G-protein coupled receptor 1|endothelial differentiation sphingolipid G-protein-coupled receptor 1|sphingosine 1-phosphate receptor Edg-1	2q41	2	NC_051337.1	203624752	203629110	minus	3		
10116	Rattus norvegicus	25073	0	live	Scarb1	Cd36l1, SR-B1, Srb1	scavenger receptor class B, member 1	scavenger receptor class B member 1|CD36 antigen (collagen type I receptor thrombospondin receptor)-like 1 (scavanger receptor class B type 1)|CD36 antigen (collagen type I receptor, thrombospondin receptor)-like 1|SR-BI|scavanger receptor class B type 1|scavenger receptor class B type I	12q15	12	NC_051347.1	31296143	31362649	plus	13		
10090	Mus musculus	170744	0	live	Tlr8		toll-like receptor 8	toll-like receptor 8	X F5	X	NC_000086.8	166024119	166047325	minus	6		
9606	Homo sapiens	6718	0	live	AKR1D1	3o5bred, CBAS2, SRD5B1	aldo-keto reductase family 1 member D1	aldo-keto reductase family 1 member D1|delta(4)-3-ketosteroid 5-beta-reductase|delta(4)-3-oxosteroid 5-beta-reductase|steroid-5-beta-reductase, beta polypeptide 1 (3-oxo-5 beta-steroid delta 4-dehydrogenase beta 1)	7q33	7	NC_000007.14	138076459	138118305	plus	9	604741	
10116	Rattus norvegicus	246297	0	live	Myocd	Mycd	myocardin	myocardin|transcription factor myocardin	10q24	10	NC_051345.1	49833219	49928806	minus	15		
10090	Mus musculus	63857	0	live	Bco1	Bcdo, Bcdo1, Bcmo1, CMO1, Cmoi, beta-CD, betaCMOOX	beta-carotene oxygenase 1	beta,beta-carotene 15,15'-dioxygenase|beta,beta-carotene 15,15'-monooxygenase|beta-carotene 15, 15'-dioxygenase 1|beta-carotene 15,15' dioxygenase|beta-carotene 15,15'-monooxygenase|beta-carotene cleavage enzyme|beta-carotene dioxygenase 1|carotenoid-15,15'-oxygenase	8 E1	8	NC_000074.7	117822590	117860459	plus	12		
9606	Homo sapiens	3029	0	live	HAGH	GLO2, GLX2, GLXII1, HAGH	hydroxyacylglutathione hydrolase	hydroxyacylglutathione hydrolase, mitochondrial|glyoxalase II|hydroxyacylglutathione hydroxylase	16p13.3	16	NC_000016.10	1807629	1827194	minus	10	138760	
